,collected_at,sensor_name,last_update,trigger,annotation
893082,2022-07-11 08:00:07.210882+10:00,m4,2022-07-08 10:53:02+10:00,,n
893084,2022-07-11 08:00:07.700055+10:00,m8,2022-07-08 13:23:21+10:00,,n
893081,2022-07-11 08:00:07.207174+10:00,m3,2022-07-08 22:10:34+10:00,,n
893078,2022-07-11 08:00:07.161203+10:00,m1,2022-07-09 19:19:28+10:00,,n
893083,2022-07-11 08:00:07.213130+10:00,m7,2022-07-09 19:19:34+10:00,,n
893080,2022-07-11 08:00:07.188332+10:00,m6,2022-07-09 19:19:39+10:00,,n
893079,2022-07-11 08:00:07.181811+10:00,m2,2022-07-09 19:19:42+10:00,,n
893077,2022-07-11 08:00:07.160828+10:00,m5,2022-07-09 19:19:47+10:00,,n
893076,2022-07-11 08:00:06.735167+10:00,hue0,2022-07-09 19:19:56+10:00,False,n
928967,2022-07-11 10:13:10.737904+10:00,m5,2022-07-11 10:05:42+10:00,,n
935571,2022-07-11 10:37:40.276058+10:00,m3,2022-07-11 10:05:44+10:00,,n
926988,2022-07-11 10:05:52.099964+10:00,hue0,2022-07-11 10:05:48+10:00,True,n
929175,2022-07-11 10:13:58.670880+10:00,hue0,2022-07-11 10:05:58+10:00,False,n
930173,2022-07-11 10:17:39.010219+10:00,m5,2022-07-11 10:16:52+10:00,,n
931724,2022-07-11 10:23:25.353037+10:00,m2,2022-07-11 10:17:19+10:00,,n
930255,2022-07-11 10:17:58.913687+10:00,hue0,2022-07-11 10:17:58+10:00,True,n
936659,2022-07-11 10:41:42.539492+10:00,m5,2022-07-11 10:18:06+10:00,,n
936627,2022-07-11 10:41:36.418782+10:00,hue0,2022-07-11 10:18:08+10:00,False,n
932743,2022-07-11 10:27:11.612086+10:00,m2,2022-07-11 10:26:17+10:00,,n
932722,2022-07-11 10:27:07.594563+10:00,m1,2022-07-11 10:26:18+10:00,,n
932734,2022-07-11 10:27:09.598212+10:00,m6,2022-07-11 10:26:20+10:00,,n
932798,2022-07-11 10:27:23.621469+10:00,m7,2022-07-11 10:26:21+10:00,,n
933057,2022-07-11 10:28:21.684012+10:00,m6,2022-07-11 10:27:44+10:00,,n
933060,2022-07-11 10:28:21.699050+10:00,m7,2022-07-11 10:27:46+10:00,,n
933055,2022-07-11 10:28:21.676305+10:00,m1,2022-07-11 10:27:46+10:00,,n
932984,2022-07-11 10:28:05.656017+10:00,m2,2022-07-11 10:27:48+10:00,,n
933100,2022-07-11 10:28:31.691470+10:00,m2,2022-07-11 10:28:11+10:00,,n
934469,2022-07-11 10:33:36.011572+10:00,m2,2022-07-11 10:28:37+10:00,,n
934459,2022-07-11 10:33:34.016890+10:00,m1,2022-07-11 10:28:38+10:00,,n
934462,2022-07-11 10:33:34.031938+10:00,m6,2022-07-11 10:28:40+10:00,,n
934474,2022-07-11 10:33:36.030903+10:00,m7,2022-07-11 10:28:42+10:00,,n
935999,2022-07-11 10:39:16.360946+10:00,m2,2022-07-11 10:35:52+10:00,,n
936010,2022-07-11 10:39:18.476249+10:00,m1,2022-07-11 10:35:53+10:00,,n
936018,2022-07-11 10:39:20.419554+10:00,m6,2022-07-11 10:35:54+10:00,,n
936032,2022-07-11 10:39:22.388050+10:00,m7,2022-07-11 10:35:56+10:00,,n
936639,2022-07-11 10:41:38.503302+10:00,m2,2022-07-11 10:41:03+10:00,,n
936574,2022-07-11 10:41:24.484154+10:00,m1,2022-07-11 10:41:04+10:00,,n
936568,2022-07-11 10:41:22.515297+10:00,m6,2022-07-11 10:41:05+10:00,,n
936597,2022-07-11 10:41:28.516804+10:00,m7,2022-07-11 10:41:07+10:00,,n
936688,2022-07-11 10:41:48.549896+10:00,m7,2022-07-11 10:41:27+10:00,,n
936685,2022-07-11 10:41:48.521698+10:00,m6,2022-07-11 10:41:27+10:00,,n
937537,2022-07-11 10:44:58.715667+10:00,m1,2022-07-11 10:41:34+10:00,,n
937564,2022-07-11 10:45:04.741799+10:00,m6,2022-07-11 10:41:47+10:00,,n
937614,2022-07-11 10:45:14.762423+10:00,m7,2022-07-11 10:41:48+10:00,,n
937601,2022-07-11 10:45:12.739785+10:00,m2,2022-07-11 10:41:48+10:00,,n
938119,2022-07-11 10:47:06.886217+10:00,m2,2022-07-11 10:46:46+10:00,,n
938104,2022-07-11 10:47:04.859439+10:00,m1,2022-07-11 10:46:46+10:00,,n
938159,2022-07-11 10:47:16.876666+10:00,m6,2022-07-11 10:46:47+10:00,,n
938128,2022-07-11 10:47:08.886818+10:00,m7,2022-07-11 10:46:50+10:00,,n
938386,2022-07-11 10:48:06.924617+10:00,m2,2022-07-11 10:47:13+10:00,,n
938383,2022-07-11 10:48:06.918442+10:00,m1,2022-07-11 10:47:14+10:00,,n
938232,2022-07-11 10:47:32.899373+10:00,m6,2022-07-11 10:47:15+10:00,,n
938299,2022-07-11 10:47:46.926452+10:00,m7,2022-07-11 10:47:17+10:00,,n
938358,2022-07-11 10:48:00.922699+10:00,m6,2022-07-11 10:47:37+10:00,,n
938494,2022-07-11 10:48:30.957981+10:00,m6,2022-07-11 10:47:58+10:00,,n
938552,2022-07-11 10:48:43.018374+10:00,m7,2022-07-11 10:48:04+10:00,,n
938669,2022-07-11 10:49:09.036888+10:00,m7,2022-07-11 10:48:42+10:00,,n
938638,2022-07-11 10:49:02.992119+10:00,m6,2022-07-11 10:48:43+10:00,,n
939085,2022-07-11 10:50:43.082568+10:00,m1,2022-07-11 10:48:44+10:00,,n
939100,2022-07-11 10:50:45.122193+10:00,m2,2022-07-11 10:48:45+10:00,,n
938830,2022-07-11 10:49:45.072292+10:00,m7,2022-07-11 10:49:09+10:00,,n
939176,2022-07-11 10:51:03.105238+10:00,m6,2022-07-11 10:49:12+10:00,,n
939036,2022-07-11 10:50:31.097051+10:00,m7,2022-07-11 10:50:05+10:00,,n
939290,2022-07-11 10:51:27.145781+10:00,m7,2022-07-11 10:50:36+10:00,,n
940483,2022-07-11 10:55:53.402955+10:00,m6,2022-07-11 10:51:39+10:00,,n
940548,2022-07-11 10:56:07.430415+10:00,m7,2022-07-11 10:51:42+10:00,,n
940534,2022-07-11 10:56:05.412362+10:00,m1,2022-07-11 10:51:42+10:00,,n
940538,2022-07-11 10:56:05.426131+10:00,m2,2022-07-11 10:51:43+10:00,,n
940628,2022-07-11 10:56:25.461260+10:00,m5,2022-07-11 10:53:17+10:00,,n
940367,2022-07-11 10:55:27.379618+10:00,m3,2022-07-11 10:53:20+10:00,,n
939813,2022-07-11 10:53:25.172290+10:00,hue0,2022-07-11 10:53:24+10:00,True,n
940389,2022-07-11 10:55:33.300245+10:00,hue0,2022-07-11 10:53:34+10:00,False,n
940836,2022-07-11 10:57:11.497451+10:00,m3,2022-07-11 10:56:30+10:00,,n
940695,2022-07-11 10:56:41.375818+10:00,hue0,2022-07-11 10:56:31+10:00,True,n
940823,2022-07-11 10:57:09.486287+10:00,m8,2022-07-11 10:56:40+10:00,,n
942782,2022-07-11 11:04:23.971610+10:00,m4,2022-07-11 10:56:45+10:00,,n
940722,2022-07-11 10:56:47.384831+10:00,hue0,2022-07-11 10:56:47+10:00,True,n
940956,2022-07-11 10:57:39.434913+10:00,hue0,2022-07-11 10:56:57+10:00,False,n
940922,2022-07-11 10:57:31.512058+10:00,m8,2022-07-11 10:57:06+10:00,,n
941063,2022-07-11 10:58:01.557755+10:00,m8,2022-07-11 10:57:27+10:00,,n
941024,2022-07-11 10:57:53.540153+10:00,m3,2022-07-11 10:57:35+10:00,,n
941064,2022-07-11 10:58:03.461658+10:00,hue0,2022-07-11 10:57:40+10:00,True,n
943203,2022-07-11 11:05:58.056328+10:00,m3,2022-07-11 10:57:57+10:00,,n
942786,2022-07-11 11:04:25.959904+10:00,m8,2022-07-11 10:57:57+10:00,,n
942779,2022-07-11 11:04:23.957119+10:00,m5,2022-07-11 10:58:01+10:00,,n
941192,2022-07-11 10:58:31.563551+10:00,m2,2022-07-11 10:58:09+10:00,,n
941173,2022-07-11 10:58:27.559729+10:00,m1,2022-07-11 10:58:10+10:00,,n
941175,2022-07-11 10:58:27.563379+10:00,m6,2022-07-11 10:58:11+10:00,,n
941206,2022-07-11 10:58:33.587054+10:00,m7,2022-07-11 10:58:14+10:00,,n
942720,2022-07-11 11:04:11.863353+10:00,hue0,2022-07-11 10:58:19+10:00,False,n
943354,2022-07-11 11:06:32.089620+10:00,m6,2022-07-11 10:58:32+10:00,,n
943342,2022-07-11 11:06:30.072580+10:00,m1,2022-07-11 10:58:33+10:00,,n
943358,2022-07-11 11:06:32.111339+10:00,m7,2022-07-11 10:58:34+10:00,,n
943334,2022-07-11 11:06:28.073332+10:00,m2,2022-07-11 10:58:37+10:00,,n
943548,2022-07-11 11:07:16.048666+10:00,hue0,2022-07-11 11:06:59+10:00,True,n
943566,2022-07-11 11:07:20.052546+10:00,hue0,2022-07-11 11:07:19+10:00,False,n
943659,2022-07-11 11:07:40.146519+10:00,m8,2022-07-11 11:07:20+10:00,,n
943629,2022-07-11 11:07:34.065731+10:00,hue0,2022-07-11 11:07:21+10:00,True,n
944220,2022-07-11 11:09:44.293355+10:00,m5,2022-07-11 11:07:22+10:00,,n
943791,2022-07-11 11:08:10.103638+10:00,hue0,2022-07-11 11:07:36+10:00,False,n
943795,2022-07-11 11:08:10.181843+10:00,m8,2022-07-11 11:07:46+10:00,,n
943875,2022-07-11 11:08:28.199869+10:00,m8,2022-07-11 11:08:06+10:00,,n
943880,2022-07-11 11:08:28.220018+10:00,m4,2022-07-11 11:08:10+10:00,,n
960466,2022-07-11 12:09:58.193743+10:00,m8,2022-07-11 11:08:29+10:00,,n
1039413,2022-07-11 17:02:40.948415+10:00,m4,2022-07-11 11:08:30+10:00,,n
952202,2022-07-11 11:39:20.213963+10:00,m3,2022-07-11 11:08:33+10:00,,n
943953,2022-07-11 11:08:46.138876+10:00,hue0,2022-07-11 11:08:38+10:00,True,n
944286,2022-07-11 11:10:00.218816+10:00,hue0,2022-07-11 11:08:48+10:00,False,n
955087,2022-07-11 11:50:02.900169+10:00,m2,2022-07-11 11:10:06+10:00,,n
955089,2022-07-11 11:50:02.901437+10:00,m1,2022-07-11 11:10:08+10:00,,n
955091,2022-07-11 11:50:02.908178+10:00,m6,2022-07-11 11:10:10+10:00,,n
955103,2022-07-11 11:50:04.918264+10:00,m7,2022-07-11 11:10:12+10:00,,n
944502,2022-07-11 11:10:48.268836+10:00,hue0,2022-07-11 11:10:28+10:00,True,n
944875,2022-07-11 11:12:10.442844+10:00,m5,2022-07-11 11:10:32+10:00,,n
944889,2022-07-11 11:12:14.358286+10:00,hue0,2022-07-11 11:10:50+10:00,False,n
947777,2022-07-11 11:22:55.183253+10:00,m5,2022-07-11 11:12:42+10:00,,n
945060,2022-07-11 11:12:52.406424+10:00,hue0,2022-07-11 11:12:43+10:00,True,n
947805,2022-07-11 11:23:03.079827+10:00,hue0,2022-07-11 11:12:53+10:00,False,n
949601,2022-07-11 11:29:41.621292+10:00,m5,2022-07-11 11:27:40+10:00,,n
949137,2022-07-11 11:27:59.417247+10:00,hue0,2022-07-11 11:27:47+10:00,True,n
949965,2022-07-11 11:31:03.630519+10:00,hue0,2022-07-11 11:28:07+10:00,False,n
950212,2022-07-11 11:31:57.763515+10:00,m5,2022-07-11 11:30:26+10:00,,n
954293,2022-07-11 11:47:04.764364+10:00,m5,2022-07-11 11:32:32+10:00,,n
950424,2022-07-11 11:32:45.728632+10:00,hue0,2022-07-11 11:32:39+10:00,True,n
954429,2022-07-11 11:47:36.677284+10:00,hue0,2022-07-11 11:32:49+10:00,False,n
956340,2022-07-11 11:54:41.189540+10:00,m5,2022-07-11 11:54:24+10:00,,n
957846,2022-07-11 12:00:15.549463+10:00,m3,2022-07-11 11:54:28+10:00,,n
956355,2022-07-11 11:54:45.110793+10:00,hue0,2022-07-11 11:54:31+10:00,True,n
957852,2022-07-11 12:00:17.547020+10:00,m5,2022-07-11 11:54:45+10:00,,n
957993,2022-07-11 12:00:49.501014+10:00,hue0,2022-07-11 11:54:55+10:00,False,n
959824,2022-07-11 12:07:36.008278+10:00,m5,2022-07-11 12:02:51+10:00,,n
958614,2022-07-11 12:03:07.658764+10:00,hue0,2022-07-11 12:02:56+10:00,True,n
960672,2022-07-11 12:10:44.218677+10:00,m3,2022-07-11 12:02:57+10:00,,n
959811,2022-07-11 12:07:33.923455+10:00,hue0,2022-07-11 12:03:10+10:00,False,n
961274,2022-07-11 12:12:58.345229+10:00,m5,2022-07-11 12:09:53+10:00,,2r
960495,2022-07-11 12:10:06.077139+10:00,hue0,2022-07-11 12:09:59+10:00,True,2r
961361,2022-07-11 12:13:18.361684+10:00,m2,2022-07-11 12:09:59+10:00,,2r
961369,2022-07-11 12:13:20.362646+10:00,m1,2022-07-11 12:10:00+10:00,,2r
961283,2022-07-11 12:13:00.358905+10:00,m6,2022-07-11 12:10:01+10:00,,2r
960611,2022-07-11 12:10:30.237263+10:00,m7,2022-07-11 12:10:04+10:00,,2r
961368,2022-07-11 12:13:20.290180+10:00,hue0,2022-07-11 12:10:09+10:00,False,2r
960700,2022-07-11 12:10:50.223307+10:00,m7,2022-07-11 12:10:30+10:00,,2r
960790,2022-07-11 12:11:10.245918+10:00,m7,2022-07-11 12:10:51+10:00,,2r
960925,2022-07-11 12:11:40.268886+10:00,m7,2022-07-11 12:11:12+10:00,,2r
961060,2022-07-11 12:12:10.303247+10:00,m7,2022-07-11 12:11:39+10:00,,2r
961329,2022-07-11 12:13:10.373983+10:00,m7,2022-07-11 12:12:29+10:00,,2r
961608,2022-07-11 12:14:12.452880+10:00,m7,2022-07-11 12:13:26+10:00,,2r
963108,2022-07-11 12:19:46.811873+10:00,m5,2022-07-11 12:14:24+10:00,,1r
963857,2022-07-11 12:22:32.993501+10:00,m3,2022-07-11 12:14:25+10:00,,1r
963827,2022-07-11 12:22:26.982302+10:00,m2,2022-07-11 12:14:29+10:00,,1r
961719,2022-07-11 12:14:38.382514+10:00,hue0,2022-07-11 12:14:29+10:00,True,1r
963880,2022-07-11 12:22:39.026091+10:00,m1,2022-07-11 12:14:30+10:00,,1r
961763,2022-07-11 12:14:46.508768+10:00,m7,2022-07-11 12:14:30+10:00,,2r
961805,2022-07-11 12:14:56.488045+10:00,m6,2022-07-11 12:14:31+10:00,,1r
963132,2022-07-11 12:19:52.727963+10:00,hue0,2022-07-11 12:14:39+10:00,False,1r
961861,2022-07-11 12:15:08.523115+10:00,m7,2022-07-11 12:14:52+10:00,,2r
961867,2022-07-11 12:15:10.496435+10:00,m6,2022-07-11 12:14:54+10:00,,1r
961992,2022-07-11 12:15:38.531581+10:00,m6,2022-07-11 12:15:15+10:00,,1r
962085,2022-07-11 12:15:58.567373+10:00,m7,2022-07-11 12:15:18+10:00,,2r
962100,2022-07-11 12:16:02.561639+10:00,m6,2022-07-11 12:15:37+10:00,,1r
962184,2022-07-11 12:16:20.597745+10:00,m7,2022-07-11 12:15:59+10:00,,2r
962191,2022-07-11 12:16:22.592188+10:00,m6,2022-07-11 12:16:00+10:00,,1r
962249,2022-07-11 12:16:34.656332+10:00,m7,2022-07-11 12:16:20+10:00,,2r
962281,2022-07-11 12:16:42.605156+10:00,m6,2022-07-11 12:16:20+10:00,,1r
962365,2022-07-11 12:17:00.643948+10:00,m7,2022-07-11 12:16:40+10:00,,2r
962380,2022-07-11 12:17:04.666906+10:00,m6,2022-07-11 12:16:42+10:00,,1r
962436,2022-07-11 12:17:16.745364+10:00,m7,2022-07-11 12:17:01+10:00,,2r
962470,2022-07-11 12:17:24.689974+10:00,m6,2022-07-11 12:17:03+10:00,,1r
962680,2022-07-11 12:18:10.750549+10:00,m7,2022-07-11 12:17:24+10:00,,2r
962694,2022-07-11 12:18:14.736468+10:00,m6,2022-07-11 12:17:37+10:00,,1r
962901,2022-07-11 12:19:00.780308+10:00,m6,2022-07-11 12:18:39+10:00,,1r
962887,2022-07-11 12:18:56.869004+10:00,m7,2022-07-11 12:18:42+10:00,,2r
963032,2022-07-11 12:19:28.843666+10:00,m6,2022-07-11 12:19:00+10:00,,1r
963002,2022-07-11 12:19:22.810816+10:00,m7,2022-07-11 12:19:02+10:00,,2r
963095,2022-07-11 12:19:42.871053+10:00,m7,2022-07-11 12:19:23+10:00,,2r
963179,2022-07-11 12:20:02.874243+10:00,m6,2022-07-11 12:19:26+10:00,,1r
963245,2022-07-11 12:20:16.901194+10:00,m7,2022-07-11 12:19:55+10:00,,2r
963369,2022-07-11 12:20:44.911067+10:00,m6,2022-07-11 12:20:25+10:00,,1r
963418,2022-07-11 12:20:54.930075+10:00,m7,2022-07-11 12:20:31+10:00,,2r
963442,2022-07-11 12:21:00.913891+10:00,m6,2022-07-11 12:20:45+10:00,,1r
963578,2022-07-11 12:21:30.960132+10:00,m7,2022-07-11 12:20:54+10:00,,2r
963529,2022-07-11 12:21:20.916669+10:00,m6,2022-07-11 12:21:06+10:00,,1r
963671,2022-07-11 12:21:50.975267+10:00,m6,2022-07-11 12:21:27+10:00,,1r
963669,2022-07-11 12:21:50.956145+10:00,m7,2022-07-11 12:21:31+10:00,,2r
963765,2022-07-11 12:22:12.962107+10:00,m6,2022-07-11 12:21:49+10:00,,1r
963894,2022-07-11 12:22:41.006697+10:00,m7,2022-07-11 12:21:53+10:00,,2r
964640,2022-07-11 12:25:27.153567+10:00,m5,2022-07-11 12:22:17+10:00,,n
963816,2022-07-11 12:22:24.881538+10:00,hue0,2022-07-11 12:22:17+10:00,True,n
963911,2022-07-11 12:22:44.996502+10:00,m6,2022-07-11 12:22:22+10:00,,1r
964419,2022-07-11 12:24:39.017949+10:00,hue0,2022-07-11 12:22:27+10:00,False,n
964070,2022-07-11 12:23:21.019130+10:00,m6,2022-07-11 12:22:55+10:00,,1r
964174,2022-07-11 12:23:43.057342+10:00,m7,2022-07-11 12:23:16+10:00,,2r
964513,2022-07-11 12:24:59.137441+10:00,m6,2022-07-11 12:23:20+10:00,,1r
964344,2022-07-11 12:24:21.100641+10:00,m7,2022-07-11 12:24:01+10:00,,2r
964435,2022-07-11 12:24:41.113251+10:00,m7,2022-07-11 12:24:21+10:00,,2r
964498,2022-07-11 12:24:55.149124+10:00,m7,2022-07-11 12:24:41+10:00,,2r
964615,2022-07-11 12:25:21.165238+10:00,m7,2022-07-11 12:25:01+10:00,,2r
964679,2022-07-11 12:25:35.206574+10:00,m7,2022-07-11 12:25:21+10:00,,2r
964826,2022-07-11 12:26:09.203756+10:00,m6,2022-07-11 12:25:35+10:00,,1r
964823,2022-07-11 12:26:07.217298+10:00,m7,2022-07-11 12:25:41+10:00,,2r
967523,2022-07-11 12:36:07.875828+10:00,m7,2022-07-11 12:26:15+10:00,,2r
964989,2022-07-11 12:26:45.237661+10:00,m6,2022-07-11 12:26:25+10:00,,1r
967521,2022-07-11 12:36:07.870018+10:00,m1,2022-07-11 12:26:26+10:00,,2r
967527,2022-07-11 12:36:09.858177+10:00,m2,2022-07-11 12:26:28+10:00,,2r
965820,2022-07-11 12:29:49.470975+10:00,m5,2022-07-11 12:26:33+10:00,,2r
967520,2022-07-11 12:36:07.863972+10:00,m3,2022-07-11 12:26:33+10:00,,2r
964968,2022-07-11 12:26:41.150788+10:00,hue0,2022-07-11 12:26:34+10:00,True,2r
965913,2022-07-11 12:30:11.400065+10:00,hue0,2022-07-11 12:26:44+10:00,False,2r
965297,2022-07-11 12:27:53.325535+10:00,m6,2022-07-11 12:26:50+10:00,,1r
965485,2022-07-11 12:28:35.372786+10:00,m6,2022-07-11 12:28:13+10:00,,1r
965861,2022-07-11 12:29:59.467798+10:00,m6,2022-07-11 12:28:45+10:00,,1r
966141,2022-07-11 12:31:01.538732+10:00,m6,2022-07-11 12:30:27+10:00,,1r
966825,2022-07-11 12:33:33.713359+10:00,m6,2022-07-11 12:31:21+10:00,,1r
966384,2022-07-11 12:31:55.606800+10:00,m5,2022-07-11 12:31:23+10:00,,n
966300,2022-07-11 12:31:37.494849+10:00,hue0,2022-07-11 12:31:29+10:00,True,n
966453,2022-07-11 12:32:11.540662+10:00,hue0,2022-07-11 12:31:39+10:00,False,n
966935,2022-07-11 12:33:57.746326+10:00,m5,2022-07-11 12:32:11+10:00,,n
966489,2022-07-11 12:32:19.549407+10:00,hue0,2022-07-11 12:32:12+10:00,True,n
966849,2022-07-11 12:33:39.644713+10:00,hue0,2022-07-11 12:32:22+10:00,False,n
966889,2022-07-11 12:33:47.733981+10:00,m6,2022-07-11 12:33:31+10:00,,1r
967291,2022-07-11 12:35:17.830709+10:00,m6,2022-07-11 12:33:52+10:00,,1r
967029,2022-07-11 12:34:19.683122+10:00,hue0,2022-07-11 12:34:07+10:00,True,n
967137,2022-07-11 12:34:43.706104+10:00,hue0,2022-07-11 12:34:22+10:00,False,n
967182,2022-07-11 12:34:53.712721+10:00,hue0,2022-07-11 12:34:46+10:00,True,n
967709,2022-07-11 12:36:49.923833+10:00,m5,2022-07-11 12:34:50+10:00,,n
967632,2022-07-11 12:36:33.811585+10:00,hue0,2022-07-11 12:34:56+10:00,False,n
967493,2022-07-11 12:36:01.860334+10:00,m6,2022-07-11 12:35:44+10:00,,1r
967661,2022-07-11 12:36:39.894668+10:00,m6,2022-07-11 12:36:08+10:00,,1r
967933,2022-07-11 12:37:39.953909+10:00,m6,2022-07-11 12:36:58+10:00,,1r
972270,2022-07-11 12:53:44.988995+10:00,m8,2022-07-11 12:37:50+10:00,,n
968531,2022-07-11 12:39:52.119450+10:00,m5,2022-07-11 12:37:51+10:00,,n
968055,2022-07-11 12:38:07.902069+10:00,hue0,2022-07-11 12:37:59+10:00,True,n
968122,2022-07-11 12:38:22.002806+10:00,m6,2022-07-11 12:38:04+10:00,,1r
968685,2022-07-11 12:40:28.046070+10:00,hue0,2022-07-11 12:38:09+10:00,False,n
968256,2022-07-11 12:38:52.032011+10:00,m6,2022-07-11 12:38:26+10:00,,1r
968464,2022-07-11 12:39:38.074609+10:00,m6,2022-07-11 12:39:04+10:00,,1r
968643,2022-07-11 12:40:18.111954+10:00,m6,2022-07-11 12:39:55+10:00,,1r
